job_title,company,salary,job_type,years_experience,tech_stack,job_description,industry,function,roles,last_updated,posted_on
"Engineer, IP & Broadband Engring & Ops",Singapore Telecommunications Limited,36000-72000 SGD Per Annum,Permanent Job,0-1 Years,Cyber Security  Software Engineering  Python  Broadband  Java  Technical Support  Ability To Multitask  Television  Operational Excellence  Telephony  Compliance  Core Network  Ip  Telecommunications  Transmission ,"Singtel Networks, the most established telecommunications infrastructure provider in Singapore is transforming to enable the digital generation of tomorrow. We are introducing new capabilities in 5G, Cloud, Analytics, Digital Commerce, Software Engineering, Cyber Security to enhance our core competencies and deliver innovative and differentiated Mobile and Fixed services (Broadband, TV and Telephony) for our customers. We are committed to celebrating inclusion and diversity and is a strong believer to upskill and nurture all individuals. Come join us today as we build Singtel's Networks of tomorrow, and Empower Every Generation to live, work and play in new ways!
Key Responsibilities include:
Driving and planning the development of the IP Core Network.
Manage projects from both business and operational perspectives, including expanding IP Network capabilities and new initiatives to bring fresh and strong business and operational excellence to the team.
Collaborate closely with both internal and external stakeholders.
Gathers and evaluates the requirements from the various functional entities and formulates the technical specifications and solution.
Performs technical and financial feasibility study on new emerging technologies or potential new services.
Softskills / Personal attributes:
Possess growth mindset, willing to take ownership.
Hands-on with ability to multi-task in a fast moving and rapidly changing environment.
Able to collaborate in a team to maximise teamwork and be empowered to work independently.
Willing to take ownership of assigned responsibilities and tasks.
Possess growth mindset and take initiatives to learn and grow.
We are committed to a safe and healthy environment for our employees & customers and will require all prospective employees to be fully vaccinated.",Other,IT,Other Software/Hardware/EDP,16-03-2022,8 days ago
"Network Engineer / Network Administrator X 5 (Up to $6000, MNC)",Htz Resources,48000-72000 SGD Per Annum,Permanent Job,2-5 Years,Switches  Ccna  Ccnp  DHCP  Routing  Networking  Firmware  Operating Systems  Routers  Wan  Network Security  Virtualization  Firewalls  Technical Support  Administration ,"Your Role
We are looking for a Network Engineer to provide technical support to internal and external customers.
What Will You Do
Support project planning and align them with IT project plans
Support the project manager(s) and sales team in various activities
Supports new projects, OS installations, upgrades, patches and creation of documentation
Supports incidents, security, performance and standards compliance issues
Installing, configuring and supporting network equipment including routers, proxy servers, switches, WAN accelerators, DNS and DHCP
Designing and implementing new network solutions and/or improving the efficiency of current networks
Configuring firewalls, routing and switching to maximize network efficiency and security
Updating network equipment to the latest firmware releases
Managing subcontractors involved with network installation
Review and conduct impact analysis of IT infrastructure requirements and issues
Provide support for customer calls to ensure SLAs are kept
Analyze customer satisfaction, identify, manage and help resolve IT related issues
What Do We Want
Minimum 2-year experience in cluster / networking domain
Diploma / Degree in Computing, Computer Science or Computer Engineering or Equivalent
CCNA Certified
Experience with WINTEL servers and Microsoft Operating Systems
Good knowledge of Router configuration, Network and Printer setup, Security Appliances
Understanding of/and commitment to IT as a service function and business enabler
Knowledge in operating System Support, Server Virtualization, server builds, LAN Administration and LAN Server Center operations;
Knowledge in basic implementation of secure cloud infrastructure",Other,IT,Other Software/Hardware/EDP,16-03-2022,8 days ago
Big Data Developer,Ensign Infosecurity (cybersecurity) Pte. Ltd.,60000-120000 SGD Per Annum,Permanent Job,2-5 Years,Big Data  Objective  Data Governance  Spark  Python  Databases  Technical Skills  Processing  technical skillset  Analytics ,"Duties and Responsibilities:
Familiarize with Ensign's business domain and objectives to develop and deploy big data analytics applications that meet internal business requirements and the needs of partners and customers
Lead the design, development, testing, deployment of efficient and reliable big data processing workflows
Design, develop, manage data warehouse architecture and relational databases
Provide monitoring, maintenance and support for system operations as part of M&S as required in commercial projects
Embrace the challenge of dealing with terabytes to petabytes of data on a daily basis
Manage different experimentation, development, staging, production environments to provide overall system functionality, health, scalability, resiliency, and security
Responsible for implementing and maintaining complex big data projects with a focus on collecting, parsing, managing, and analysing large sets of data to turn information into insights using multiple platforms
Deliver detailed documentation and ensure quality throughout project lifecycle
Requirements:
Bachelor's degree in Computer Science/Information Systems/Computer Engineering or equivalent
Minimum 5 years of experience working on big data analytics development (e.g. Hadoop, Apache Spark, MPP DBs)
Good in-depth knowledge of Hadoop ecosystem (HDFS, Impala, Kafka, Spark, NiFi, Elasticsearch, etc.), associated tools and cloud-based technologies (e.g. EMR, Redshift, S3, etc.)
Extensive experience in programming (Python, Scala, Java) for data processing and analytics
Understanding of modern software engineering tools such as Git, Bitbucket, Jenkins, Maven
Highly proficient at reading, profiling, parsing, transforming, cleansing and integrating data from various sources (structured, semi-structured and unstructured)
Strong awareness of data security, data governance and performance, with an ability to deliver these key non-functional requirements
Excellent technical skills",Other,IT,Other Software/Hardware/EDP,16-03-2022,8 days ago
Incident Response Lead,Ensign Infosecurity (cybersecurity) Pte. Ltd.,60000-96000 SGD Per Annum,Permanent Job,10-15 Years,Information Security  Cyber Security  Service Delivery  Mentoring  Security Operations  Effective  technical consultation  Operating  Stakeholder Management  Security Incident Response ,"Duties and Responsibilities
Lead and coordinate the activities of security operations and effective response to information security threats within clients technology environments
Lead security incident response processes, identify and measure critical security operations metrics and continually improve service delivery to clients
Provide technical consultancy and service delivery to clients
Monitor information security threat intelligence resources and maintain situational awareness of security events relevant to clients operating environment
Lead response and investigation on cyber security incidents and threats.
Stay abreast of the threat landscape by monitoring and researching on OSINT and related intelligence sources.
Provide technical & soft skill coaching to maintain a well-rounded, innovative & operational organization
Establish training programs and performance coaching to team members
Supervise day-to-day activities of the team, providing management escalation support as required
Requirements
A relevant Bachelor's degree in a technically rigorous domain such as Computer Science, Information Security, Engineering or Digital Forensics
At least 10 years of experience in Cyber Security Operations, Incident Response, Forensic Investigation, Threat Intelligence or Vulnerability Management.
At least 2 years of hands-on experience in Cyber incident analysis in medium to large organizations with cloud and forensics components.
At least 3 years of experience in managing a Cyber security operations team within an organization.
In-depth knowledge of incident response plan, intrusion detection in-depth, packet analysis, adversary tactics, techniques and procedures and vulnerability management.
In-depth knowledge of threat intelligence lifecycle, threat hunting methodology, cyber kill-chain, MITRE attack framework & malware reverse engineering.
Senior stakeholder management and working across various parts of the organization.",Other,IT,Other Software/Hardware/EDP,16-03-2022,8 days ago
Cyber Infrastructure Engineer (Systems),Ensign Infosecurity (cybersecurity) Pte. Ltd.,54000-102000 SGD Per Annum,Permanent Job,0-2 Years,Technical Documentation  Change Management  Patch Management  Virtualization  Assess Infrastructure  Control  incident control  Environment  Liaising with Stakeholders  Validate ,"Duties and Responsibilities
Provide system/virtualization infrastructure engineering and support in security operations centre environment
Perform security hardening, backups and maintain baseline system documentations
Manage and support on-going patch management processes. Responsible for coordinating, testing, deployment, and validation of security patches
Maintain proper incident, patch and change management control with accordance to operations requirement
Assist in compliance and audit activities for enforcement of policies, standards and procedures
Liaise with various stakeholders for maintenance or disaster recovery activities such as customers, partners and product vendors
Implementation of new system security solutions as well as creation of new baseline, policies and procedures
Requirements
Diploma/Degree in Engineering/Information System/Information Security from a recognized institution with 1 to 3 year of relevant working experience
Knowledge of system security, virtualization and industry standard IT protocols
Experience in Windows, Linux and Vmware/HyperV systems
Strong administrative skills in windows server domain environment such as active directory, group policies, DNS/DHCP and WSUS etc
In-depth experience with scripting, resource capacity planning and system design will be an added advantage
Good communication skills with driven and motivated working attitude
Ability to excel and work effectively in a team
Preferred Skills /Qualities
Professional information technology/security certifications such as ITIL, MCSA, RHCSA and VCP will be preferred but related qualification (i.e. MCSE, VCAP, CISSP etc.) will be an advantage
Additional experience with storage or cloud is desired
Other Special Working Conditions
Able to be on standby after office hours",Other,IT,Other Software/Hardware/EDP,16-03-2022,8 days ago
"VP/AVP, Modern Stack PCF Developer, Group Middle Office Technology, Technology %26 Operations",DBS Bank Ltd,,,,,,,,,,
"Global Account Manager, Energy",Amazon Web Services Singapore Private Limited,240000-300000 SGD Per Annum,Permanent Job,10-15 Years,Cloud Applications  cloud management  Amazon Web Services  Customer Success  Saas  Amazon Cloud  Leadership  Business Acumen  architects  Selling  Written Communication  Dispute Resolution  Intellectual Property  Accountability  Presentation Skills  Customer Satisfaction  APL  Business Development ,"Job summary
AWS is seeking a world class sales professional to manage our global Energy customers within the APJ region.

The Global Account Manager will be responsible for providing business leadership within the region and management of a select number of global accounts. You will build and maintain key relationships, develop and manage opportunities, monitor deployment projects and engage virtual resources. You will define a CXO relationship strategy within the accounts, including engaging with AWS senior leadership team for executive sponsorships, coordinating executive business reviews, and maintaining customer satisfaction.

Responsibilities
The Global Account Manager is responsible for teaming with the customer's IT Organization to build strategic relationships across the account, articulating a clear vision and generating enthusiasm, while impacting all business groups. The GAM is responsible for selling at the most strategic level within the account and implementing a broad strategy for earning customer acceptance and service implementation. The GAM will work with all appropriate AWS resources (Executives, Solution Architects, Business Development, Marketing, Partners, Support, Service teams and Professional Services) to support customer interests. This includes dotted line responsibility for downstream sales and technical resources that may be geographically distributed.

Development of formal case studies and other forms of references highlighting activity and workloads running on AWS is core to the role.
Internal job description
Internal candidates please schedule an informational.
Loop competencies
Laurence Davenport Mark Ewan Ian Humphries Eddie Murray Rebel Smith Juliette Massot-Pellet Troy Carrick
Basic qualifications
10+ years experience working at a technology company as the lead account and relationship manager of a large global organization.
Preferred qualifications
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.Experience as the primary account manager of a global federated enterprise working with multiple business units and influencing governance and policy is a plus.
BA or BS degree in computer science, engineering, business, marketing, or related field (MBA preferred)
Experience in large complex deal negotiations with a successful track record; establishing credibility quickly with senior level executives across the organizations.
Strong understanding of AWS and/or technology as a service (Iaas,SaaS,PaaS) would be preferred but not required.",Other,IT,Other Software/Hardware/EDP,16-03-2022,20 days ago
Software Engineer x2,Recruit Haus Pte. Ltd.,82800-96000 SGD Per Annum,Permanent Job,5-7 Years,Xsd  Json  Xslt  Ems  Kubernetes  Data Modeling  Tibco  Design Patterns  Software Engineering  JDBC  Sql  Docker  Orchestration  Api  Troubleshooting  Customer Interaction ,"Job Responsibilities:
Hands on Design, Develop & Support Enterprise, and Hybrid (cloud) Integration using TIBCO Active-Matrix Business Works 6.x, TIBCO Business Works Container Edition 2.x
Design and build high performance, resilient & hybrid integration solutions for on-premises & public cloud (AWS) deployments.
Independently drives tasks to successful completion through effective partnerships, customer interaction, and coordination.
Partner with teams to troubleshoot integration issues in cloud migration projects and resolve them with innovative solutions.
Maintains and supports the applications and technologies used by the development team.
Participates in customer/project meeting(s) for project definition, needs assessment and design review.
Experience:
Degree in Computer Science or equivalent with 5+ years of experience in the field of Software Engineering and Development.
5+ years of strong hands-on experience developing API's and services with TIBCO Designer, Business works 6.x; TIBCO Business Works Container Edition 2.x, Business works 5.x, EMS 8.x, TIBCO Business Events 5.x & API Gateway.
Hands on experience working with container technologies like Docker & Kubernetes container orchestration.
Hands on experience building TIBCO Integration using Micro Services, SOA architectures & tools including WS-* stack, SOAP/REST API, ADB Adapters, JDBC, SFTP, XSLT 2.0 etc.
Good understanding of DevOps culture/methodology and experience with CI/CD tools.
Strong understanding of Integration design patterns and best practices.
Strong understanding of TIBCO Integration infrastructure (5.x & 6.x) and expertise in troubleshooting integration issues involving on-prem as well as public cloud deployments.
Strong Experience/Knowledge on Data modeling (RDBMS, XSD, JSON), Database/XML interaction & SQL",Other,IT,Other Software/Hardware/EDP,16-03-2022,10 days ago
Big Data Administrator (Ref 23755),Jobline Resources Pte. Ltd.,96000-156000 SGD Per Annum,Permanent Job,2-5 Years,Oracle  Big Data  Hadoop  Predictive Analytics  Python  System Administration  Data Analytics  Project Delivery  Troubleshooting  Multitasking Skills  Business Acumen  Root Cause Analysis  Written Communication  brand equity  Revolution  Analytical Problem Solving ,"Responsibilities:
- Design, Deploy, Implement and manage and support big data platform on premise or cloud based.
- Design, manage, and maintain tools and scripts to automate system installation and setup.
- System security configuration and patch updating.
- Exploring different ways of the integration of different components in the system including analysing the source code of different components to find out best way to integrate.
- Explore new technologies such as Kubernetes to automate system setup and operation.
- Work with Data Scientists, Data Analysts, and other internal stakeholders to assist with data-related technical issues and support their data pipeline infrastructure and data preparation needs.
- Participate in the design, development, and testing of highly scalable & resilient data analytics platform that can be used for the applications in different domains.
- Conduct root cause analysis & implement pro-active measures. Monitor effectiveness of implemented measures.
Requirements:
- Bachelor or Master's degree computer science, software engineering, information systems or related field.
- 5+ years of hands-on experience in Hadoop eco system and software development.
- At least 3 years experiences as a Hadoop Admin and worked on more than one cluster.
- Experience in the installation and configuration of big data systems and clusters including security configuration and system troubleshooting.
- Good knowledge in Python and shell scripting are essential.
- Willing to learn new technologies is a must.
- Familiar with Linux/UNIX system administration, shell scripting and automation tools such as Ansible.
- Experience in DevOps and DataOps.
- Deep understanding of both relational and NoSQL database technologies such as PostgreSQL, Oracle DB, Cassandra, MongoDB, Neo4J etc.
- Experience in operational support in delivering Big Data solutions.
- Effective oral and written communication with strong analytical, problem solving, multitasking skills.
Licence No: 12C6060",Other,IT,Other Software/Hardware/EDP,16-03-2022,10 days ago
Marketing & Communications Ventures & Acquisitions Lead,Accenture Pte Ltd,204000-240000 SGD Per Annum,Permanent Job,10-15 Years,Professional Services  Budgets  Leadership  Internal Communications  Advertising  Classroom  va  Marketing Communications  Strategy  Demand Generation  Public Relations  Project Management  Accountability  Consulting ,"Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations servicesall powered by the world's largest network of Advanced Technology and Intelligent Operations centres. Our 506,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.
The Growth Markets Marketing + Communications V&A Lead is responsible for building world leading strategic M+C V&A capability to help deliver Accenture GM inorganic growth ambition. This individual will be responsible for integrating with and building on the current V&A COE to design, develop and ensure execution of an integrated M+C V&A strategy and approach at the Market and MU level.
To achieve this, the individual will be responsible to collaborate across the M+C community and working extensively with the V&A COE to maximise brand, service, and talent opportunities in GM as well as build consideration of Accenture as an experience and attractive brand to target companies.
The activities are grouped into key areas:
1) Position and Collaborate
- Collaborate with key stakeholders across M+C and V&A to set the Markets M+C V&A go-to-market strategy and supporting frameworks, structures, and assets
- Work with the M+C VA Comms COE for early integration, joint planning, and seamless integration and to leverage existing best practices
- Create an integrated M+C resource model in the Markets and identify talent priorities required to execute the strategy. This includes building up a team across Growth Markets to ensure V&A Management, execution and collaboration to the set objectives
- Lead M+C V&A training program in the Market to elevate the role of V&A in the growth agenda and upskill talent
- Represent M+C on Market V&A leadership team
- Take accountability for V&A M+C strategy and execution on individual target opportunities per Market
2) Activate
- Position Accenture as the #1 home for target organisations and their talent
- Create a seamless experience for our target companies, and receiving entities, from first outreach to full integration
- Maximise V&A COE announce process and outcomes for Accenture and target
- Drive additional awareness and value from the acquired capability, talent and culture (internal and external)
- Oversee M+C PMI plans and actions
- Manage integration with MU or SGP marketing under a model of shared success
- Set and measure KPIs based on M+C V&A strategy
- Positively contribute to business case realisation
- Drive a culture of continuous improvement
Bachelors Degree
You will also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.
Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.
Equal Employment Opportunity Statement
All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.
Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.
Accenture is committed to providing veteran employment opportunities to our service men and women.",Other,Marketing & Communications,Brand Manager,16-03-2022,10 days ago
